coolphotoideas.com,"{'http/https status': 'https', 'Title': '<title>CoolPhotoIdeas - cool photography ideas, photo gifts and website builders</title>', 'Meta': '[<meta content=""IE=edge,chrome=1"" http-equiv=""X-UA-Compatible""/>, <meta content=""width=device-width"" name=""viewport""/>, <meta charset=""utf-8""/>, <meta content=""CoolPhotoIdeas"" property=""og:site_name""/>, <meta content=""CoolPhotoIdeas - cool photography ideas, photo gifts and website builders"" property=""og:title""/>, <meta content=""https://www.coolphotoideas.com"" property=""og:url""/>, <meta content=""website"" property=""og:type""/>, <meta content=""find photography ideas, gifts for photographers or online photo books"" property=""og:description""/>, <meta content=""CoolPhotoIdeas - cool photography ideas, photo gifts and website builders"" itemprop=""name""/>, <meta content=""https://www.coolphotoideas.com"" itemprop=""url""/>, <meta content=""find photography ideas, gifts for photographers or online photo books"" itemprop=""description""/>, <meta content=""CoolPhotoIdeas - cool photography ideas, photo gifts and website builders"" name=""twitter:title""/>, <meta content=""https://www.coolphotoideas.com"" name=""twitter:url""/>, <meta content=""summary"" name=""twitter:card""/>, <meta content=""find photography ideas, gifts for photographers or online photo books"" name=""twitter:description""/>, <meta content=""find photography ideas, gifts for photographers or online photo books"" name=""description""/>, <meta content=""Td_EZ8NwRi1CGejPXOBeP8JYgPHPerwVer1zV3FWav0"" name=""google-site-verification""/>]', 'Redirect History': {'http://www.coolphotoideas.com/': '301'}}"
cassandraladru.com,"{'http/https status': 'https', 'Title': '<title>Cassandra Ladru Photography – A journalistic style wedding and lifestyle photographer</title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""IE=edge"" http-equiv=""X-UA-Compatible""/>, <meta content=""width=device-width, user-scalable=no, initial-scale=1.0, maximum-scale=1.0, minimum-scale=1.0"" name=""viewport""/>, <meta content=""max-image-preview:large"" name=""robots""/>, <meta content=""WordPress 5.7.5"" name=""generator""/>]', 'Redirect History': {'http://www.cassandraladru.com/': '301', 'https://www.cassandraladru.com/': '301'}}"
mathieustern.com,429
ippawards.com,"{'http/https status': 'https', 'Title': '<title>2021 Winners Announced * | IPPAWARDS | iPhone Photography Awards</title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""width=device-width,initial-scale=1,user-scalable=no"" name=""viewport""/>, <meta content=""iPhone Photography Awards (IPPAWARDS) is the first and the longest running iPhone photography competition since 2007. "" name=""description""/>, <meta content=""iPhone, photography, awards, contest, iPhone photography, ippawards, best iPhone photos, photo competition"" name=""keywords""/>, <meta content=""max-image-preview:large"" name=""robots""/>, <meta content=""WKR5LmiPs0y2sSnDSv8Wmw4d_gSNEoy7xPLrlxNDmEg"" name=""google-site-verification""/>, <meta content=""en_US"" property=""og:locale""/>, <meta content=""IPPAWARDS | iPhone Photography Awards | Celebrating the creativity of the iPhone users since 2007"" property=""og:site_name""/>, <meta content=""article"" property=""og:type""/>, <meta content=""2021 Winners Announced * | IPPAWARDS | iPhone Photography Awards"" property=""og:title""/>, <meta content=""https://www.ippawards.com/"" property=""og:url""/>, <meta content=""2021-07-22T12:20:37+00:00"" property=""article:published_time""/>, <meta content=""2022-01-14T23:47:50+00:00"" property=""article:modified_time""/>, <meta content=""summary"" name=""twitter:card""/>, <meta content=""2021 Winners Announced * | IPPAWARDS | iPhone Photography Awards"" name=""twitter:title""/>, <meta content=""Redux 4.3.9"" name=""framework""/>, <meta content=""Powered by WPBakery Page Builder - drag and drop page builder for WordPress."" name=""generator""/>, <meta content=""//581142-1881120-raikfcquaxqncofqfm.stackpathdns.com/wp-content/uploads/2018/02/cropped-ippa-crest-270x270.jpg"" name=""msapplication-TileImage""/>]', 'Redirect History': {'http://www.ippawards.com/': '301'}}"
tutsplus.com,"{'http/https status': 'https', 'Title': '<title>Free How-To Tutorials &amp; Online Courses by Envato Tuts+</title>', 'Meta': '[<meta content=""no-referrer-when-downgrade"" name=""referrer""/>, <meta charset=""utf-8""/>, <meta content=""no-cache"" name=""turbo-cache-control""/>, <meta content=""reload"" name=""turbo-visit-control""/>, <meta content=""initial-scale=1"" name=""viewport""/>, <meta content=""index, follow"" name=""robots""/>, <meta content=""Free How-To Tutorials &amp; Online Courses by Envato Tuts+"" property=""og:title""/>, <meta content=""Envato Tuts+"" property=""og:site_name""/>, <meta content=""1494084460809023"" property=""fb:app_id""/>, <meta content=""Updated daily, discover over 20,750 How-to tutorials. Find videos and online courses to help you learn skills like code, photography, web design and more."" name=""description"" property=""og:description""/>, <meta content=""https://static.tutsplus.com/packs/media/images/favicon-9279542df62646e82ddb087eab02c613.png"" property=""og:image""/>, <meta content=""t60fIs6JfmiK5FpPBlh_bKr5lJSX6abJYYIFjqiFG3M"" name=""google-site-verification""/>, <meta content=""D3E35339A8EC086B14C62277CBEC8234"" name=""msvalidate.01""/>, <meta content=""zvqxFgQqdy"" name=""baidu-site-verification""/>]', 'Redirect History': {'http://www.tutsplus.com/': '301', 'https://www.tutsplus.com/': '301'}}"
photographylife.com,"{'http/https status': 'https', 'Title': '<title>Photography Life</title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""width=device-width, initial-scale=1"" name=""viewport""/>, <meta content=""index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"" name=""robots""/>, <meta content=""Photography Life provides articles, news, digital camera and lens reviews, tips and detailed tutorials to photographers of all levels."" name=""description""/>, <meta content=""en_US"" property=""og:locale""/>, <meta content=""website"" property=""og:type""/>, <meta content=""Photography Life"" property=""og:title""/>, <meta content=""Photography Life provides articles, news, digital camera and lens reviews, tips and detailed tutorials to photographers of all levels."" property=""og:description""/>, <meta content=""https://photographylife.com/"" property=""og:url""/>, <meta content=""Photography Life"" property=""og:site_name""/>, <meta content=""https://photographylife.com/wp-content/uploads/2020/02/Photography-Life-Logo.png"" property=""og:image""/>, <meta content=""180"" property=""og:image:width""/>, <meta content=""180"" property=""og:image:height""/>, <meta content=""image/png"" property=""og:image:type""/>, <meta content=""summary_large_image"" name=""twitter:card""/>, <meta content=""@KillerPhotoTips"" name=""twitter:site""/>, <meta content=""#2d89ef"" name=""msapplication-TileColor""/>, <meta content=""#ffffff"" name=""theme-color""/>, <meta content=""https://photographylife.com/wp-content/uploads/2020/04/cropped-PL-Logo-270x270.png"" name=""msapplication-TileImage""/>]', 'Redirect History': {'http://www.photographylife.com/': '301', 'https://www.photographylife.com/': '301'}}"
mlphotofilm.com,403
branditoolephoto.com,"{'http/https status': 'https', 'Title': '<title>New York Wedding Photographer Brandi Toole Photography</title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""IE=edge"" http-equiv=""X-UA-Compatible""/>, <meta content=""width=device-width, user-scalable=no, initial-scale=1.0, maximum-scale=1.0, minimum-scale=1.0"" name=""viewport""/>, <meta content=""index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"" name=""robots""/>, <meta content=""New York Wedding Photographer Brandi Toole Photography is based in Rochester, NY and photographs weddings all over the world."" name=""description""/>, <meta content=""en_US"" property=""og:locale""/>, <meta content=""website"" property=""og:type""/>, <meta content=""New York Wedding Photographer Brandi Toole Photography"" property=""og:title""/>, <meta content=""New York Wedding Photographer Brandi Toole Photography is based in Rochester, NY and photographs weddings all over the world."" property=""og:description""/>, <meta content=""https://www.branditoolephoto.com/"" property=""og:url""/>, <meta content=""New York Wedding Photographer | Brandi Toole Photography"" property=""og:site_name""/>, <meta content=""2021-03-09T17:10:45+00:00"" property=""article:modified_time""/>, <meta content=""https://www.branditoolephoto.com/wp-content/uploads/2021/02/wedding-photographer-brandi-toole-photo-6-1.jpg"" property=""og:image""/>, <meta content=""1600"" property=""og:image:width""/>, <meta content=""1067"" property=""og:image:height""/>, <meta content=""summary"" name=""twitter:card""/>, <meta content=""WordPress 5.7.4"" name=""generator""/>]', 'Redirect History': {'http://www.branditoolephoto.com/': '301'}}"
rps.org,"{'http/https status': 'https', 'Title': '<title>The Royal Photographic Society - Home - RPS</title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""IE=edge"" http-equiv=""X-UA-Compatible""/>, <meta content=""width=device-width, initial-scale=1.0, viewport-fit=cover"" name=""viewport""/>, <meta content=""The RPS"" name=""apple-mobile-web-app-title""/>, <meta content=""The RPS"" name=""application-name""/>, <meta content=""#ffffff"" name=""msapplication-TileColor""/>, <meta content=""https://rps-assets.azureedge.net/dst/images/favicon/mstile-144x144.png?v=30794128465"" name=""msapplication-TileImage""/>, <meta content=""https://rps-assets.azureedge.net/dst/images/favicon/browserconfig.xml?v=30794128465"" name=""msapplication-config""/>, <meta content=""#0082bb"" name=""theme-color""/>, <meta content=""The Royal Photographic Society is a charity which exists to educate members of the public by increasing their knowledge and understanding of Photography and in doing so to promote the highest standards of achievement in Photography in order to encourage public appreciation of Photography."" name=""description""/>, <meta content=""Royal Photographic Society,RPS"" name=""keywords""/>, <meta content=""The Royal Photographic Society - Home - RPS"" property=""og:title""/>, <meta content=""https://rps.org/"" property=""og:url""/>, <meta content=""https://rps-assets.azureedge.net"" property=""og:image""/>, <meta content=""The Royal Photographic Society is a charity which exists to educate members of the public by increasing their knowledge and understanding of Photography and in doing so to promote the highest standards of achievement in Photography in order to encourage public appreciation of Photography."" property=""og:description""/>, <meta content=""Royal Photographic Society,RPS"" property=""article:tag""/>, <meta content=""The Royal Photographic Society - Home - RPS"" name=""twitter:title""/>, <meta content=""The Royal Photographic Society is a charity which exists to educate members of the public by increasing their knowledge and understanding of Photography and in doing so to promote the highest standards of achievement in Photography in order to encourage public appreciation of Photography."" name=""twitter:description""/>, <meta content=""https://rps-assets.azureedge.net"" name=""twitter:image""/>, <meta content=""summary"" name=""twitter:card""/>, <meta content=""The_RPS"" name=""twitter:site""/>]', 'Redirect History': {'http://www.rps.org/': '301', 'https://www.rps.org/': '301'}}"
psa-photo.org,"{'http/https status': 'https', 'Title': '<title>Home | Photographic Society of America</title>', 'Meta': '[<meta charset=""utf-8"" content=""text/html"" http-equiv=""Content-Type""/>, <meta content=""The Photographic Society of America (PSA) is a worldwide organization providing a wide range of services that promote photography and benefits to its members."" name=""Description""/>, <meta content=""photography, photography exhibitions, photography awards, photo galleries, PSA membership, PSA recognition, photography conference"" name=""Keywords""/>]', 'Redirect History': {'http://www.psa-photo.org/': '301'}}"
petermckinnon.com,"{'http/https status': 'https', 'Title': '<title>PETER MCKINNON</title>', 'Meta': '[<meta content=""IE=edge,chrome=1"" http-equiv=""X-UA-Compatible""/>, <meta content=""initial-scale=1"" name=""viewport""/>, <meta charset=""utf-8""/>, <meta content=""PETER MCKINNON"" property=""og:site_name""/>, <meta content=""PETER MCKINNON"" property=""og:title""/>, <meta content=""https://www.petermckinnon.com"" property=""og:url""/>, <meta content=""website"" property=""og:type""/>, <meta content=""Toronto photographer Peter McKinnon and his Plaid Chair Series"" property=""og:description""/>, <meta content=""http://static1.squarespace.com/static/53ac5f13e4b0c4e738760606/t/61af8615b9b3d60ce31a848f/1638893077547/PMMain725k169social.jpg?format=1500w"" property=""og:image""/>, <meta content=""1500"" property=""og:image:width""/>, <meta content=""989"" property=""og:image:height""/>, <meta content=""PETER MCKINNON"" itemprop=""name""/>, <meta content=""https://www.petermckinnon.com"" itemprop=""url""/>, <meta content=""Toronto photographer Peter McKinnon and his Plaid Chair Series"" itemprop=""description""/>, <meta content=""http://static1.squarespace.com/static/53ac5f13e4b0c4e738760606/t/61af8615b9b3d60ce31a848f/1638893077547/PMMain725k169social.jpg?format=1500w"" itemprop=""thumbnailUrl""/>, <meta content=""http://static1.squarespace.com/static/53ac5f13e4b0c4e738760606/t/61af8615b9b3d60ce31a848f/1638893077547/PMMain725k169social.jpg?format=1500w"" itemprop=""image""/>, <meta content=""PETER MCKINNON"" name=""twitter:title""/>, <meta content=""http://static1.squarespace.com/static/53ac5f13e4b0c4e738760606/t/61af8615b9b3d60ce31a848f/1638893077547/PMMain725k169social.jpg?format=1500w"" name=""twitter:image""/>, <meta content=""https://www.petermckinnon.com"" name=""twitter:url""/>, <meta content=""summary"" name=""twitter:card""/>, <meta content=""Toronto photographer Peter McKinnon and his Plaid Chair Series"" name=""twitter:description""/>, <meta content=""Toronto photographer Peter McKinnon and his Plaid Chair Series"" name=""description""/>]', 'Redirect History': {'http://www.petermckinnon.com/': '301'}}"
fstoppers.com,"{'http/https status': 'https', 'Title': '<title>Fstoppers - Photography News and Community for Creative Professionals</title>', 'Meta': '[<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type""/>, <meta content=""on"" http-equiv=""x-dns-prefetch-control""/>, <meta content=""Fstoppers is a community based photography news website featuring gear reviews, tutorials, industry news, and original articles from professional photographers, videographers, and other creatives, showcasing their photography, behind the scenes videos, and productions."" name=""description""/>, <meta content=""max-image-preview:large"" name=""robots""/>, <meta content=""31900415"" property=""fb:admins""/>, <meta content=""website"" property=""og:type""/>, <meta content=""Fstoppers"" property=""og:site_name""/>, <meta content=""https://fstoppers.com/"" property=""og:url""/>, <meta content=""Fstoppers - Photography News and Community for Creative Professionals"" property=""og:title""/>, <meta content=""Fstoppers is a community based photography news website that promotes photographers and videographers by showcasing their photography and latest behind the scenes videos and productions."" property=""og:description""/>, <meta content=""https://cdn.fstoppers.com/default-logo.png"" property=""og:image""/>, <meta content=""https://cdn.fstoppers.com/default-logo.png"" property=""og:image:secure_url""/>, <meta content=""summary"" name=""twitter:card""/>, <meta content=""@fstoppers"" name=""twitter:site""/>, <meta content=""@fstoppers"" name=""twitter:creator""/>, <meta content=""https://fstoppers.com/"" name=""twitter:url""/>, <meta content=""Fstoppers - Photography News and Community for Creative Professionals"" name=""twitter:title""/>, <meta content=""Fstoppers is a community based photography news website that promotes photographers and videographers by showcasing their photography and latest behind the scenes videos and productions."" name=""twitter:description""/>, <meta content=""https://cdn.fstoppers.com/default-logo.png"" name=""twitter:image""/>, <meta content=""width=device-width, initial-scale=1.0, maximum-scale=2.0, user-scalable=1"" name=""viewport""/>, <meta content=""black-translucent"" name=""apple-mobile-web-app-status-bar-style""/>, <meta content=""https://media.fstoppers.com/imgs/smalltile.png"" name=""msapplication-square70x70logo""/>, <meta content=""https://media.fstoppers.com/imgs/mediumtile.png"" name=""msapplication-square150x150logo""/>, <meta content=""https://media.fstoppers.com/imgs/widetile.png"" name=""msapplication-wide310x150logo""/>, <meta content=""https://media.fstoppers.com/imgs/largetile.png"" name=""msapplication-square310x310logo""/>, <meta content=""57a3c3e3ef9ea5ac4d8fe6442cf90ec0"" name=""p:domain_verify""/>, <meta content=""Fstoppers"" itemprop=""name""/>, <meta content=""Fstoppers"" itemprop=""name""/>]', 'Redirect History': {'http://www.fstoppers.com/': '302', 'https://www.fstoppers.com/': '301'}}"
diyphotography.net,"{'http/https status': 'https', 'Title': '<title>DIY Photography - Hacking Photography - one Picture at a time</title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""width=device-width, initial-scale=1"" name=""viewport""/>, <meta content=""index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"" name=""robots""/>, <meta content=""upgrade-insecure-requests"" http-equiv=""Content-Security-Policy""/>, <meta content=""Hacking Photography - one Picture at a time"" name=""description""/>, <meta content=""en_US"" property=""og:locale""/>, <meta content=""website"" property=""og:type""/>, <meta content=""DIYPhotography"" property=""og:title""/>, <meta content=""Hacking the world one frame at a time"" property=""og:description""/>, <meta content=""https://www.diyphotography.net/"" property=""og:url""/>, <meta content=""DIY Photography"" property=""og:site_name""/>, <meta content=""https://www.diyphotography.net/wp-content/uploads/2015/12/22392_841223652580940_4985155297677419373_n.jpg"" property=""og:image""/>, <meta content=""851"" property=""og:image:width""/>, <meta content=""315"" property=""og:image:height""/>, <meta content=""summary"" name=""twitter:card""/>, <meta content=""@diyphotography"" name=""twitter:site""/>]', 'Redirect History': {'http://www.diyphotography.net/': '301'}}"
jasonbellphoto.com,"{'http/https status': 'https', 'Title': '<title>\nHome | Jason Bell | Photographer \n</title>', 'Meta': '[<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type""/>, <meta content=""#603cba"" name=""msapplication-TileColor""/>, <meta content=""#ffffff"" name=""theme-color""/>, <meta content=""width=device-width, initial-scale=1.0, maximum-scale=2.0, user-scalable=yes"" name=""viewport""/>, <meta content=""TgqcC4NLit4PuFLAG2s6KBGbC8D4ELc5oxW4grReFpo"" name=""google-site-verification""/>, <meta content=""Home"" property=""og:title""/>, <meta content=""Website of the British portrait and fashion photographer Jason Bell. He is based in New York and London."" property=""og:description""/>, <meta content=""article"" property=""og:type""/>, <meta content=""https://www.jasonbellphoto.com/"" property=""og:url""/>, <meta content=""Jason Bell | Photographer"" property=""og:site_name""/>, <meta content=""https://www.jasonbellphoto.com/wp-content/uploads/2021/07/Dune-Timothee-Chalamet-by-Jason-Bell.jpg"" name=""image"" property=""og:image""/>, <meta content=""https://www.jasonbellphoto.com/wp-content/uploads/2021/07/Dune-Timothee-Chalamet-by-Jason-Bell.jpg"" property=""og:image""/>, <meta content=""https://www.jasonbellphoto.com/wp-content/uploads/2021/07/Dune-Timothee-Chalamet-by-Jason-Bell.jpg"" property=""og:image:secure_url""/>, <meta content=""768"" property=""og:image:width""/>, <meta content=""512"" property=""og:image:height""/>, <meta content=""max-image-preview:large"" name=""robots""/>, <meta content=""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1"" name=""robots""/>, <meta content=""WordPress 5.8.3"" name=""generator""/>]', 'Redirect History': {'http://www.jasonbellphoto.com/': '301'}}"
capture-life.de,"{'http/https status': 'https', 'Title': '<title>Capture life photo &amp; film </title>', 'Meta': '[<meta content=""IE=edge,chrome=1"" http-equiv=""X-UA-Compatible""/>, <meta content=""initial-scale=1"" name=""viewport""/>, <meta charset=""utf-8""/>, <meta content=""Capture life photo &amp; film "" property=""og:site_name""/>, <meta content=""Capture life photo &amp; film "" property=""og:title""/>, <meta content=""https://www.capture-life.de"" property=""og:url""/>, <meta content=""website"" property=""og:type""/>, <meta content=""Hochzeitsfotograf Köln, Münster, NRW und Deutschlandweit.  Egal ob Hochzeitsreportage oder Hochzeitsvideo."" property=""og:description""/>, <meta content=""http://static1.squarespace.com/static/5a0ad5da51a58468b381c2ae/t/5a0b1d04ec212d113105efd1/1510677766071/23116970_509894996038291_1292531457672403249_o.jpg?format=1500w"" property=""og:image""/>, <meta content=""1500"" property=""og:image:width""/>, <meta content=""999"" property=""og:image:height""/>, <meta content=""Capture life photo &amp; film "" itemprop=""name""/>, <meta content=""https://www.capture-life.de"" itemprop=""url""/>, <meta content=""Hochzeitsfotograf Köln, Münster, NRW und Deutschlandweit.  Egal ob Hochzeitsreportage oder Hochzeitsvideo."" itemprop=""description""/>, <meta content=""http://static1.squarespace.com/static/5a0ad5da51a58468b381c2ae/t/5a0b1d04ec212d113105efd1/1510677766071/23116970_509894996038291_1292531457672403249_o.jpg?format=1500w"" itemprop=""thumbnailUrl""/>, <meta content=""http://static1.squarespace.com/static/5a0ad5da51a58468b381c2ae/t/5a0b1d04ec212d113105efd1/1510677766071/23116970_509894996038291_1292531457672403249_o.jpg?format=1500w"" itemprop=""image""/>, <meta content=""Capture life photo &amp; film "" name=""twitter:title""/>, <meta content=""http://static1.squarespace.com/static/5a0ad5da51a58468b381c2ae/t/5a0b1d04ec212d113105efd1/1510677766071/23116970_509894996038291_1292531457672403249_o.jpg?format=1500w"" name=""twitter:image""/>, <meta content=""https://www.capture-life.de"" name=""twitter:url""/>, <meta content=""summary"" name=""twitter:card""/>, <meta content=""Hochzeitsfotograf Köln, Münster, NRW und Deutschlandweit.  Egal ob Hochzeitsreportage oder Hochzeitsvideo."" name=""twitter:description""/>, <meta content=""Hochzeitsfotograf Köln, Münster, NRW und Deutschlandweit. Egal ob \r\nHochzeitsreportage oder Hochzeitsvideo."" name=""description""/>]', 'Redirect History': {'http://www.capture-life.de/': '301'}}"
slrlounge.com,"{'http/https status': 'https', 'Title': '<title>SLR Lounge | Photography Tutorials</title>', 'Meta': '[<meta charset=""utf-8""/>, <meta content=""width=device-width, initial-scale=1"" name=""viewport""/>, <meta content=""max-image-preview:large"" name=""robots""/>, <meta content=""max-snippet:-1, max-image-preview:large, max-video-preview:-1"" name=""robots""/>, <meta content=""en_US"" property=""og:locale""/>, <meta content=""website"" property=""og:type""/>, <meta content=""SLR Lounge | Photography Tutorials"" property=""og:title""/>, <meta content=""https://www.slrlounge.com/"" property=""og:url""/>, <meta content=""SLR Lounge"" property=""og:site_name""/>, <meta content=""514859895272638"" property=""fb:app_id""/>, <meta content=""https://www.slrlounge.com/wp-content/uploads/2020/01/slrlounge-photography-tutorials.jpg"" property=""og:image""/>, <meta content=""https://www.slrlounge.com/wp-content/uploads/2020/01/slrlounge-photography-tutorials.jpg"" property=""og:image:secure_url""/>, <meta content=""1200"" property=""og:image:width""/>, <meta content=""628"" property=""og:image:height""/>, <meta content=""summary_large_image"" name=""twitter:card""/>, <meta content=""SLR Lounge | Photography Tutorials"" name=""twitter:title""/>, <meta content=""@slrlounge"" name=""twitter:site""/>, <meta content=""https://www.slrlounge.com/wp-content/uploads/2020/01/slrlounge-photography-tutorials.jpg"" name=""twitter:image""/>, <meta content=""@slrlounge"" name=""twitter:creator""/>, <meta content=""dkDO157EnAAjr-OuMtm62tXG9__NHka6gBh3w_77Ndw"" name=""google-site-verification""/>, <meta content=""WordPress 5.8.2"" name=""generator""/>, <meta content=""Easy Digital Downloads v2.9.16"" name=""generator""/>, <meta content=""514859895272638"" property=""fb:app_id""/>, <meta content=""SLR Lounge: Training for the World\'s Best Wedding and Portrait Photographer"" property=""og:site_name""/>, <meta content=""@slrlounge"" name=""twitter:site""/>, <meta content=""wordpress-plugin"" name=""onesignal""/>, <meta content=""Powered by WPBakery Page Builder - drag and drop page builder for WordPress."" name=""generator""/>, <meta content=""Powered by Slider Revolution 5.4.8.3 - responsive, Mobile-Friendly Slider Plugin for WordPress with comfortable drag and drop interface."" name=""generator""/>, <meta content=""https://www.slrlounge.com/wp-content/uploads/2019/09/cropped-favicon-270x270.png"" name=""msapplication-TileImage""/>]', 'Redirect History': {'http://www.slrlounge.com/': '301'}}"
